videos subidos,titulo,direccion,publicado
345,"""La noche Americana"" de Francois Truffaut presentada por M. A. Salazar y Aitor López de Aberásturi",https://www.youtube.com/watch?v=dyhYtQNTItM,2022-05-04 17:30:11
346,El panteón mitológico vikingo islándico-noruego en las Eddas. Macia Riutort i Riutort,https://www.youtube.com/watch?v=bqXEjcYHO18,2022-05-06 15:00:14
347,Los hombres del Norte (vida y mentalidad) desde las sagas escandinavas. Miguel Ayerbe,https://www.youtube.com/watch?v=guuQyJAYEOs,2022-05-17 15:00:10
348,Alfredo el Grande (1969). Introducción a la película y a la historia de este rey inglés del s. IX,https://www.youtube.com/watch?v=sZekUDOXKeo,2022-05-22 15:00:19
349,Resumen de la 5ª edición del Festival Internacional de Cine de Raíces de Europa (19 IV - 13 V 2022),https://www.youtube.com/watch?v=GupNnsUMigM,2022-05-23 17:00:13
350,América en la Edad Moderna. La Europa del siglo XV y los grandes descubrimientos. Bosco Amores,https://www.youtube.com/watch?v=d3LdRGna83w,2022-05-25 15:00:11
351,"Cautivos del Mal (Vicente Minelli, 1952): una introduccion. M. A. Salazar y A. López de Aberásturi",https://www.youtube.com/watch?v=fO5mrqBvPLU,2022-05-28 15:00:13
352,Historia de América (8): descubrimiento y colonizacion de América del Norte. Bosco Amores,https://www.youtube.com/watch?v=CIWf9GLxCFQ,2022-05-31 15:00:31
353,La vida de los primeros cristianos en la Antigua Roma. Silvia Mas,https://www.youtube.com/watch?v=FuBEnIX0Aj4,2022-06-07 15:00:23
354,Los Vikingos (1958) de Kirk Douglas y Tony Curtis. Introducción de M. A. Salazar y M. Ayerbe,https://www.youtube.com/watch?v=pt016BCphcM,2022-06-09 15:00:12
355,"El Rapto de Proserpina: el mito, la agricultura, las estaciones del año y la ciencia. Juan de Pedro",https://www.youtube.com/watch?v=99zoMRrYQdw,2022-06-11 20:00:43
356,Ávila. Historia y fundación de la ciudad medieval y la leyenda de las dos puertas. Juan de Pedro,https://www.youtube.com/watch?v=Usho67o2XLI,2022-06-12 14:00:31
357,Grandes Lecturas. EL SEÑOR DE LAS MOSCAS (n.v). William Golding. Introducción de Alejandro Martínez,https://www.youtube.com/watch?v=MavrcKUV_jU,2022-06-21 15:01:05
358,Los apóstoles: historia y tradiciones durante la primera expansión del cristianismo. Hugo Huidobro,https://www.youtube.com/watch?v=9z-SHvV-Vas,2022-06-24 14:30:11
359,Las tumbas de San Pedro y San Pablo. Aproximación desde la historia y la arqueología. Hugo Huidobro,https://www.youtube.com/watch?v=M5Dpjf5qeLk,2022-06-28 15:00:13
360,"Islandia y su apasionante historia, por el profesor Macia Riutort",https://www.youtube.com/watch?v=Eh88i3doMME,2022-07-01 15:00:12
361,Francia: su historia y arte desde las regiones del Loira y la Alta Francia. José Alipio Morejón,https://www.youtube.com/watch?v=yJAKZHlIyv8,2022-07-03 14:00:13
362,La Tragedia Griega II. Grandes ciclos temáticos: Micenas y Tebas. Eva Tobalina,https://www.youtube.com/watch?v=iNROAL_etcc,2022-07-08 15:00:15
363,Ermitaraba-Patrimonio Abierto: el Valle de Kuartango (julio 2022). Presentado por Miguel A. Salazar,https://www.youtube.com/watch?v=eepD7dKX1TI,2022-07-13 15:00:12
364,"El Valle de Kuartango. Etnografía, costumbres y tradiciones del mundo rural. Carlos Ortiz de Zarate",https://www.youtube.com/watch?v=T46_dppPA8s,2022-07-19 15:00:14
365,"La Tragedia Griega V. Eurípides: Medea, Jasón, Odiseo... por Eva Tobalina",https://www.youtube.com/watch?v=DsZVIj8EkGg,2022-08-12 15:00:11
366,"El pueblo judío en tiempos de Jesús: esenios, fariseos, saduceos, samaritanos... Joseángel Domínguez",https://www.youtube.com/watch?v=dsvvfycvCMA,2022-08-21 15:00:13
367,Tragedia y Arte en la Antigua Grecia: sentido e influencia hasta nuestros días. Jorge Latorre,https://www.youtube.com/watch?v=HSn2TPNCjxw,2022-08-24 18:00:13
368,"La Comedia en la Antigua Grecia: nacimiento, significado y temática. Eva Tobalina",https://www.youtube.com/watch?v=60mQkyp4OhE,2022-08-28 14:00:12
369,El Mausoleo de Teodorico en Rávena y la Capilla Palatina de Aquisgrán. Hugo Garcia,https://www.youtube.com/watch?v=IRVOy66r0Vs,2022-09-02 16:00:13
370,"Historia de América (2). El Período Formativo. Las culturas Olmeca, Caral y Chavin. Bosco Amores",https://www.youtube.com/watch?v=sgR09wWAt0s,2022-09-07 15:00:14
371,Presentación 4ª edición “Ermitaraba-Rutas Patrimonio Abierto”:  Norte Valle Kuartango-Urkabustaiz,https://www.youtube.com/watch?v=0SToQ9_xkuE,2022-09-08 15:00:11
372,"Historia de América (3). Periodo Clásico (primer milenio). Zapotecas, Mayas... Bosco Amores",https://www.youtube.com/watch?v=Iz9f103aEoQ,2022-09-14 15:00:14
373,Los pueblos germánicos y su influencia en la formación de Europa en el primer milenio. Julia Pavón,https://www.youtube.com/watch?v=pLQFyXaq360,2022-09-20 15:00:14
374,Comedia y Tragedia en las artes de la Antigua Grecia. Influencia en la cultura actual. Jorge Latorre,https://www.youtube.com/watch?v=MeEZYX9MOQE,2022-09-24 15:00:12
375,TUTANKAMON y el descubrimiento de su tumba. 100 años del gran hallazgo arqueológico. M. Luz Mangado,https://www.youtube.com/watch?v=z1hD-lPCTqQ,2022-09-27 15:00:14
376,Historia de América (4). El Periodo Postclásico en Mesoamérica (1200 – 1500 dC). Bosco Amores,https://www.youtube.com/watch?v=U20OfGZI0k8,2022-09-29 15:00:15
377,"Luxor y Abu Simbel, por Eva Tobalina. Historia y significado de dos obras cumbre del Antiguo Egipto",https://www.youtube.com/watch?v=MtqvDPrL6mc,2022-10-01 14:30:13
378,Ana y el Arca de la Alianza. El inicio de la Monarquía en Israel. Joseángel Domínguez,https://www.youtube.com/watch?v=P0IF5aRm-4k,2022-10-06 15:00:13
379,El Santuario del Libro de Jerusalén y los Manuscritos del Mar Muerto. Adolfo Roitman,https://www.youtube.com/watch?v=g-j1GlZ4NgM,2022-10-10 15:00:13
380,NIETZSCHE. Pensamiento e influencia en el mundo moderno. Guillermo Navarro,https://www.youtube.com/watch?v=7b8uAYUlQNQ,2022-10-12 15:00:15
381,"Livia, la primera emperatriz de Roma, por Eva Tobalina. Del asesinato de César al Imperio de Augusto",https://www.youtube.com/watch?v=y2LTSTECPmY,2022-10-16 14:00:14
382,"Livia Emperatriz (II), porEva Tobalina. Su papel clave en el Imperio y en la búsqueda de un sucesor",https://www.youtube.com/watch?v=1rYPgRpy9F8,2022-10-23 14:30:08
383,El misterio de los Rollos del Mar Muerto y su edición para el gran público. Adolfo Roitman,https://www.youtube.com/watch?v=YPQBNgSbvoA,2022-10-25 15:00:07
384,"Rut: la antepasada extranjera del rey David. Biblia, literatura e historia. Joseángel Dominguez",https://www.youtube.com/watch?v=S5tMdJwGB0k,2022-10-30 15:30:08
385,Grecia: aproximación a su historia y excepcional creación artística. Jose Alipio Morejon,https://www.youtube.com/watch?v=UVOBYDrg6QQ,2022-11-15 16:00:07
386,"Las Cruzadas (III). Ricardo Corazon de León: historia, mito y papel en la III Cruzada. Pablo Úrbez",https://www.youtube.com/watch?v=MC7IfyyZctw,2022-11-17 16:00:07
387,"""Electra""  de Sófocles, por Eva Tobalina. Joya de la Tragedia y Literatura Griega",https://www.youtube.com/watch?v=CCyRrDKWLjo,2022-11-18 16:00:07
388,"Esther y el Imperio Persa. Biblia, literatura e historia. Joseángel Domínguez",https://www.youtube.com/watch?v=FGN8deYU7Xo,2022-11-20 15:00:11
389,Historia de América (6). Colón y las expediciones marítimas de los siglos XV y XVI. Bosco Amores,https://www.youtube.com/watch?v=1_77Rd3r6Kk,2022-11-23 16:00:09
390,Las Cruzadas (IV). Luis IX de Francia: vida y legado de un hito de la Edad Media. Pablo Úrbez,https://www.youtube.com/watch?v=IfkMzYsmj9o,2022-11-25 16:00:08
391,"""Ave Verum Corpus"" de Mozart, interpretado por un extrordinario ensemble de solistas de cuerda",https://www.youtube.com/watch?v=ooZ0-RPqWc0,2022-11-26 16:00:09
392,"El Emperador Vespasiano: la Dinastía Flavia, la Guerra contra los Judíos, el Coliseo... Eva tobalina",https://www.youtube.com/watch?v=lfjw0Mt2Kjs,2022-11-27 15:00:11
393,"El rey Carlos III en Nápoles. Renovador del reino, promotor de Pompeya y Herculano... Isabel Cendoya",https://www.youtube.com/watch?v=rV4p6kA4cIg,2022-11-30 16:00:07
394,Micaela Portilla: 100 años de una historiadora y persona excepcional. Mesa redonda,https://www.youtube.com/watch?v=5INcORokT88,2022-12-02 16:00:11
395,"La Misión (El oboe de Gabriel), de Morricone, obra maestra de la música",https://www.youtube.com/watch?v=LzTJEsyxVDs,2022-12-03 16:00:07
396,"Carlos I de España y V de Alemania (III). Triunfos, celebraciones y fiestas. Oscar Melgosa",https://www.youtube.com/watch?v=lQ0tDEBsg6g,2022-12-04 15:00:09
397,Carlos III de España (1759 – 1788) y el Absolutismo Ilustrado. Isabel Cendoya,https://www.youtube.com/watch?v=b_jUlLEsC1o,2022-12-06 16:00:09
398,"Francisco Suarez, cima intelectual del Siglo de Oro, figura clave del pensamiento. Manuel Diaz",https://www.youtube.com/watch?v=0gWDGfCHYb0,2022-12-08 16:00:10
399,"La Vida es Bella. Tema musical interpretado por un exquisito ""ensemble"" de solistas de cuerda",https://www.youtube.com/watch?v=Xqj2pOl2Y0s,2022-12-10 16:00:10
400,Julio César y la Guerra de las Galias. La victoria sobre Vercingetorix. Eva Tobalina,https://www.youtube.com/watch?v=FsETsVf6f5A,2022-12-11 15:00:06
401,Los Templarios: mito y realidad (Las Cruzadas 5). Pablo Úrbez,https://www.youtube.com/watch?v=lwRsmeqOrho,2022-12-14 16:00:07
402,"La gestion del deseo en la Antigua Grecia, por Manuel Cruz, profesor de Filosofía Antigua",https://www.youtube.com/watch?v=Oh1CyAL1MnA,2022-12-16 16:00:07
403,"""Por una cabeza"", de Carlos Gardel, interpretado por un exquisito ""ensemble"" de solistas de cuerda",https://www.youtube.com/watch?v=d3QqQfqv4Ow,2022-12-17 16:00:11
404,El emperador Tito Flavio Vespasiano: la delicia del género humano. Eva Tobalina,https://www.youtube.com/watch?v=AjTJqEuErMM,2022-12-18 15:00:09
405,"Cartago y las ""Termas Imperiales de Antonino Pío"". Historia y arqueología. Miguel Ángel Salazar",https://www.youtube.com/watch?v=vlnvQXsmRSg,2022-12-21 16:00:11
406,"CONCIERTO de NAVIDAD por ETIOPÍA 2022: Haendel, Vivaldi, Mancini, Eric Clapton, Leonard Cohen...",https://www.youtube.com/watch?v=UgyKJ3pvFBk,2022-12-24 15:00:09
407,María de Nazareth: historia y significado de una mujer excepcional. Joseángel Domínguez,https://www.youtube.com/watch?v=fZDTqjS2nHs,2022-12-25 16:00:06
408,John Henry Newman: excepcional intelectual y persona de la Inglaterra Victoriana. Juan Cardenas,https://www.youtube.com/watch?v=zpBdaoBIQ3k,2022-12-27 16:00:08
409,Antoine de Saint-Exupéry. Del Principito a Tierra de hombres: humanidad y literatura. Armando Zerolo,https://www.youtube.com/watch?v=ee-rb-ugsW0,2023-01-01 16:00:07
410,El Partenón de Atenas: culmen e icono del máximo esplendor de la Grecia Clásica. Eva Tobalina,https://www.youtube.com/watch?v=WMUaN13znQg,2023-01-06 15:00:07
411,"""Hallelujah"" de Leonard Cohen. Preciosa interpretación con instrumentos de cuerda",https://www.youtube.com/watch?v=3s1RiyQDEqU,2023-01-07 16:00:11
412,"La Navidad en Álava: historia, tradiciones, belenes articulados y vivientes, danzas... Inaki Jimenez",https://www.youtube.com/watch?v=evtHj74WEMs,2023-01-08 15:00:09
413,"""Agamenón"" de Esquilo, por Eva Tobalina. Introducción a esta joya de la Tragedia Griega Clásica",https://www.youtube.com/watch?v=B5_LJRFCYw8,2023-01-09 16:00:07
414,"""Viva la vida"", de Coldplay, magníficamente interpretada por un ""ensemble"" de cuerda",https://www.youtube.com/watch?v=Ltn_y098gDc,2023-01-14 16:00:10
415,JERUSALEN. De la reina Mariamne a la emperatriz Helena: una historia fascinante. Joseángel Domínguez,https://www.youtube.com/watch?v=SM5fOyHOvLI,2023-01-15 15:00:08
416,Miguel Angel Buonarotti (I). Vida y obra del genio de las Artes. Los años en Florencia. Hugo Garcia,https://www.youtube.com/watch?v=GnNstOBLYRs,2023-01-18 16:00:10
417,Karl Marx. Pensamiento e influencia en el hombre y sociedad contemporánea. Guillermo Navarro,https://www.youtube.com/watch?v=yKFCGFbRVCI,2023-01-20 16:00:07
418,Al Andalus. Tres preciosas historias que se elevaron a leyenda y poesía. Juan de Pedro,https://www.youtube.com/watch?v=mQ70UMrRK_0,2023-01-24 16:00:07
419,Miguel Angel Buonarotti (II). Su etapa romana: de la Pietá al Juicio Final. Hugo Garcia,https://www.youtube.com/watch?v=OLg5UCeaBJI,2023-01-27 16:00:11
420,"DOMICIANO, el último emperador Flavio. Entre la luz y la oscuridad. Por Eva Tobalina",https://www.youtube.com/watch?v=eQbPJ6iPMdo,2023-01-29 15:00:10
421,Los Normandos en Italia. Historia apasionante y excepcional aportación cultural. Jorge Latorre,https://www.youtube.com/watch?v=L0BvgqfreGo,2023-02-01 16:00:12
422,Juan Bautista de Anza. Un capítulo excepcional en la Historia de América. César Muro,https://www.youtube.com/watch?v=wPkGW_BJcaA,2023-02-03 16:00:06
423,La ciudad romana de Cáparra. Ciudades y Arcos de Triunfo en la Antigua Roma. Miguel Ángel Salazar,https://www.youtube.com/watch?v=qSQRGKD9mNI,2023-02-05 15:00:09
424,"El Árbol de la Vida en la Biblia: símbolo y misterio, por el catedrático Christophe Rico",https://www.youtube.com/watch?v=W4O09_0Fk3E,2023-02-08 16:00:08
425,"""Medea"" de Eurípides, por Eva Tobalina, que nos acerca a la mejor tragedia de la Grecia Clásica",https://www.youtube.com/watch?v=LlgVSUGbjek,2023-02-10 16:00:09
426,"Adriano VI: el ""Pontífice bárbaro"". Historia y mito de una figura sorprendente. Ramon Jiménez Fraile",https://www.youtube.com/watch?v=hRcEn1jWRNA,2023-02-11 23:00:09
427,VERONA: esplendor con Roma y la República de Venecia. De la Antigüedad al Renacimiento. Hugo García,https://www.youtube.com/watch?v=LWV2_9y3AIY,2023-02-14 16:00:08
428,"La Justicia en la Grecia Antigua, por el profesor de filosofía Paolo Mina",https://www.youtube.com/watch?v=sDw5LTAviJo,2023-02-16 16:00:11
429,Emperadores y dioses. El culto a los Emperadores en la Antigua Roma. Aitor Blanco,https://www.youtube.com/watch?v=5WvHyQImTT0,2023-02-17 16:00:09
430,"Venecia y Trieste, espléndido crisol de Oriente y Occidente. Hugo Garcia",https://www.youtube.com/watch?v=WQ5-uvXtahI,2023-02-21 16:00:11
431,Cervantes y Lope de Vega. Claves para comprender mejor a estos genios de la Literatura. Lucas Sarli,https://www.youtube.com/watch?v=Iu1zx09iBsk,2023-02-23 16:00:10
432,"La pintora Carmen Lecanda nos habla de su obra, del arte y los artistas, las técnicas pictóricas...",https://www.youtube.com/watch?v=w5muwlLN-d4,2023-02-25 16:00:09
433,"""Electra"" de Eurípides, por Eva Tobalina. El gran mito griego sobre el sufirimiento y la venganza",https://www.youtube.com/watch?v=4nQO_dtsMMk,2023-02-26 15:00:09
434,Los Vikingos y su vida cotidiana. Macia Riutort,https://www.youtube.com/watch?v=OIk_MDNvwKs,2023-02-28 16:00:09
435,La increíble embajada de García de Silva en la Persia de principios del s. XVII. Hugo Huidobro,https://www.youtube.com/watch?v=-lzsGjFpdZg,2023-03-03 16:00:07
436,"""Yo, Claudio"", de Robert Graves, por Eva Tobalina. Introducción a la obra y a sus fuentes históricas",https://www.youtube.com/watch?v=QZE2aQyJYUU,2023-03-05 15:00:11
437,Micaela Portilla.  Vida y obra de una Historiadora del Arte y persona excepcional. Sol Silva,https://www.youtube.com/watch?v=PQg7QqjCW9U,2023-03-08 16:00:09
438,"Los Vikingos: contexto histórico, social y técnico del pueblo que llegó a América. Macia Riutort",https://www.youtube.com/watch?v=fC8BfZFUmLI,2023-03-10 16:00:07
439,Roma y Grecia: cómo el gran conquistador fue conquistado culturalmente por los griegos. Aitor Blanco,https://www.youtube.com/watch?v=WLxarF5ffVU,2023-03-13 17:00:07
440,"Andrea Palladio, el genial arquitecto del Renacimiento Veneciano. Hugo Garcia",https://www.youtube.com/watch?v=d11B8PQmViE,2023-03-17 17:00:08
441,Túnez: de Cartago y Roma a nuestros días. Introducción a su historia y cultura. Jose Alipio Morejon,https://www.youtube.com/watch?v=OsvU7vA1GkI,2023-03-19 15:00:11
442,"Padua y Treviso, joyas de los territorios de la Republica de Venecia. Hugo Garcia",https://www.youtube.com/watch?v=nEU__sQ_nMA,2023-03-22 17:00:08
443,"Chretien de Troyes, Perceval y el Santo Grial: historia, literatura y significado. Silvia Mas",https://www.youtube.com/watch?v=r2LbJBVhFzU,2023-03-24 17:00:09
444,La mano de Irulegui: el hallazgo arqueológico y la lengua vascónica. Joseba Abaitua Odriozola,https://www.youtube.com/watch?v=ip3QrNfTcrU,2023-03-25 16:00:07
445,Libros excepcionales que conviene leer cuanto antes (I). De La Odisea al Quijote. José Ramón Ayllón,https://www.youtube.com/watch?v=84qdNwDNK8Y,2023-03-29 16:00:11
446,El origen del universo y de la vida: creación y evolución. José Ramón Ayllón,https://www.youtube.com/watch?v=sC0zykt1ogI,2023-03-31 16:00:11
447,"Islandia: maravilla por descubrir. Geografía, historia, cultura, actualidad. Jose Alipio Morejon",https://www.youtube.com/watch?v=M_wRYd8Q6vM,2023-04-02 15:00:08
448,"Joyas de la literatura (II). De ""La Vida es Sueño"" a ""Matar un Ruiseñor"". José Ramón Ayllón",https://www.youtube.com/watch?v=ymP8Ktr4mU8,2023-04-06 15:00:07
449,Los vikingos en América (II). Mil años de su llegada: una historia apasionante. Macià Riutort,https://www.youtube.com/watch?v=R1VXNymJ3Nk,2023-04-09 15:00:11
450,Mitologia grecolatina y su influencia en la lengua castellana. Por Lucas Sarli,https://www.youtube.com/watch?v=ZTt3JGvRIec,2023-04-12 16:00:08
451,"Venecia, el Imperio Austro Hungaro y la Liberación Italiana. Historia y Arte. Hugo Garcia",https://www.youtube.com/watch?v=MFlLHf6jpXk,2023-04-14 16:00:11
452,Venecia y el apogeo del Barroco. Esplendor y creación artística durante el siglo XVII. Hugo Garcia,https://www.youtube.com/watch?v=9NVB4CUj2LQ,2023-04-20 17:00:08
453,Pascual de Andagoya: vida y expediciones en la América del XVI. Bosco Amores Carredano,https://www.youtube.com/watch?v=CkJck9Gwh_o,2023-04-26 17:00:10
454,Alejandro Magno (III). La conquista de Tiro y Egipto: Faraón y fundador de Alejandría. Eva Tobalina,https://www.youtube.com/watch?v=4qHAYtcd5IU,2023-04-30 14:00:09
455,Octavio Paz. El gran legado del genial poeta y premio Nobel mexicano. Jorge Quesada,https://www.youtube.com/watch?v=WfcrptkpoBE,2023-05-04 16:00:15
456,Festival Internacional de Cine de Raíces de Europa VI Edición (2 - 12 mayo 2023). BUCLE,https://www.youtube.com/watch?v=K6ubQ22kNvs,2023-05-06 16:00:11
457,"Alejandro Magno (IV). La conquista del Imperio Persa, el primer imperio mundial. Eva Tobalina",https://www.youtube.com/watch?v=n9IWq_W-bIQ,2023-05-14 14:00:08
458,"Concierto de piano de grandes bandas sonoras del cine: Candilejas, Casablanca, La misión...",https://www.youtube.com/watch?v=PFRLg2QVbVU,2023-05-17 17:00:11
459,"Comprender el arte contemporáneo desde Picasso y Chagall, genios del siglo XX. Jorge Latorre",https://www.youtube.com/watch?v=kvXQoVWr-zo,2023-05-19 16:00:10
460,Antes de las Meninas:  la mujer en la corte renacentista de la Monarquía Hispánica. Jorge Sebastián,https://www.youtube.com/watch?v=GupMTmdJLpQ,2023-05-21 14:00:07
461,"Gaston Rebuffat. Vida, obra y pensamiento del mejor alpinista de la historia. Armando Zeloro",https://www.youtube.com/watch?v=q3CLN05DZuY,2023-06-01 16:00:11
462,Presentación 5ª edición de “Ermitaraba - Rutas de Patrimonio Abierto”:  Treviño Occidental.,https://www.youtube.com/watch?v=BwZsb9RFyh0,2023-06-02 17:00:08
463,"Grandes libros: LA ODISEA de Homero, clave para comprender Occidente. José Ramón Ayllón",https://www.youtube.com/watch?v=1Qh_1utR5ZU,2023-06-03 14:00:11
464,"Los vikingos y su visión de la muerte y el más alla, antes del cristianismo. Macia Riutort",https://www.youtube.com/watch?v=1b7WdoSHc5k,2023-06-07 16:00:06
465,Santuario de Escolumbe en Álava: joya del Renacimiento europeo. Javier Vélez Chaurri,https://www.youtube.com/watch?v=tMM8c7NSZ28,2023-06-09 16:00:07
466,"""Una breve historia de la Inteligencia Artificial"". Miguel Angel Salazar",https://www.youtube.com/watch?v=_pcQnFz7wAI,2023-06-14 16:00:06
467,Ermitaraba Patrimonio Abierto: Treviño occidental. Breve resumen del 10 de junio de 2023,https://www.youtube.com/watch?v=mf1M4OcraZI,2023-06-16 15:30:10
468,"Grandes libros: ANTÍGONA de Sófocles, obra maestra de la literatura. Jose Ramón Ayllón",https://www.youtube.com/watch?v=_jBZYTsetpw,2023-06-16 16:00:07
469,Grandes libros: LAS MEDITACIONES del emperador Marco Aurelio. José Ramón Ayllón,https://www.youtube.com/watch?v=q5F3VTpcXqQ,2023-06-21 17:00:10
470,Grandes libros: LAS CONFESIONES de San Agustín. José Ramón Ayllón,https://www.youtube.com/watch?v=AuMGzW48iYM,2023-06-23 17:00:10
471,Grandes Yacimientos I. La Garganta de Olduvai y el origen del hombre. Eva Tobalina,https://www.youtube.com/watch?v=QsOPuQGuto0,2023-06-25 14:00:07
472,"Shakespeare, uno de los mayores genios de la literatura. Porqué leer Hamlet y Macbeth. J. R. Ayllón",https://www.youtube.com/watch?v=D2b-6XlM8es,2023-06-28 16:00:09
473,"Grandes libros. Don Quijote de la Mancha, seguramente la mejor novela de la historia. J. R. Ayllón",https://www.youtube.com/watch?v=-EL7uyIgfRQ,2023-06-30 16:00:07
474,"Razones para leer ""YO, CLAUDIO"", la gran novela de Robert Graves. Eva Tobalina",https://www.youtube.com/watch?v=5lwiwOU042U,2023-07-07 16:00:07
475,Grandes Yacimientos II. Las Cuevas de Altamira: maravilla del arte paleolítico. Eva Tobalina,https://www.youtube.com/watch?v=tKEt_d-TxNg,2023-07-09 14:00:10
476,Grandes libros. LA VIDA ES SUEÑO de Calderón de la Barca: joya del teatro universal. J. R. Ayllón,https://www.youtube.com/watch?v=igDxVXtD084,2023-07-15 14:00:09
477,MATAR A UN RUISEÑOR de Harper Lee: joya de la literatura y el cine. José Ramón Ayllón,https://www.youtube.com/watch?v=YKTj1RYZ5Kc,2023-07-19 16:00:09
478,"CANCIÓN de NAVIDAD de Dickens, una de las mejores novelas cortas de la historia. José Ramón Ayllón",https://www.youtube.com/watch?v=lL26B1Y3YD0,2023-07-21 15:00:11
479,"El Misántropo de Menandro. Eva Tobalina nos acerca a esta genial obra, tan fascinante como divertida",https://www.youtube.com/watch?v=XUikUbb9bdE,2023-07-23 14:00:08
480,"ÉBANO de Kapuscinski, la genial creación sobre África del gran reportero del siglo XX. J. R. Ayllón",https://www.youtube.com/watch?v=Eia-jLtHYrA,2023-07-25 15:00:11
481,"Grandes libros. ORTODOXIA de Chesterton, obra maestra del gran ensayista inglés. José Ramón Ayllón",https://www.youtube.com/watch?v=9AE75Ycw5D0,2023-07-27 15:00:08
482,"Grandes libros. MISERICORDIA de Pérez Galdos, obra maestra de la literatura realista. J. R. Ayllón",https://www.youtube.com/watch?v=vS5-iMvGvg0,2023-07-29 15:00:07
483,Grandes Yacimientos IV. Stonehenge: historia y misterio de la gran creación megalítica. Eva Tobalina,https://www.youtube.com/watch?v=VyBLPx7uNdo,2023-07-30 14:00:07
